Environment,Task,Seed,Bin,InaccuracyType,Steps,Collisions,TerminationReason,BugFound
172,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
4676,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,2,Task Completed,False
5826,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
1188,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
1022,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5149,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
2994,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
6882,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
611,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,6,High Collision,True
7813,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
8346,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
894,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
5506,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
6143,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,2,Task Completed,False
2419,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
3556,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
1147,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
1133,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,3,Task Completed,False
7072,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,1,Task Completed,False
1738,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
8408,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
2879,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5976,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,1,Task Completed,False
8275,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,3,Task Completed,False
8876,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
5692,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
4987,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
9502,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
4267,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
6731,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,0,Task Completed,False
8278,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
7217,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
384,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
5618,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
1626,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
7634,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
8374,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,24,2,Task Completed,False
8755,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
8069,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
4500,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
9840,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,3,Task Completed,False
4696,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
755,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
9704,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,1,Task Completed,False
2085,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,1,Task Completed,False
8097,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
8981,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
3442,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
6772,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,2,Task Completed,False
4249,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
3913,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
4353,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
8870,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
6898,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
7383,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
7427,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
7493,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
9045,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
4051,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,1,Task Completed,False
6268,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,1,Task Completed,False
4408,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
6803,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,6,High Collision,True
5130,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,1,Task Completed,False
3952,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,2,Task Completed,False
5592,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
294,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
7008,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
8376,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
3676,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
8925,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
7020,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,4,0,Task Completed,False
6947,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,2,Task Completed,False
8591,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,1,Task Completed,False
4700,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,1,Task Completed,False
4662,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
5772,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
552,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
1403,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
874,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
6604,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
1442,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,1,Task Completed,False
5350,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
5373,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
2075,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
1140,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
1714,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
1030,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
9152,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
7168,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,2,Task Completed,False
5915,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
5121,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
538,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
5786,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,1,Task Completed,False
98,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
8152,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,21,1,Task Completed,False
2771,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,2,Task Completed,False
7499,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
9940,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
5234,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,0,Task Completed,False
7475,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,1,Task Completed,False
5544,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,3,Task Completed,False
8461,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
513,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,22,2,Task Completed,False
7388,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
7732,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
9955,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,3,Task Completed,False
2210,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
5189,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
7116,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
8373,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
2944,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
2219,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
7448,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
8671,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,1,Task Completed,False
6964,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
1114,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,1,Task Completed,False
2420,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,1,Task Completed,False
6564,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,2,Task Completed,False
9586,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
8173,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
6561,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
747,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
9928,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,2,Task Completed,False
1233,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
8093,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,3,Task Completed,False
6366,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,21,2,Task Completed,False
6742,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
1331,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
55,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
4505,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
1610,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
8607,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
3880,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
8738,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
4432,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
6794,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,2,Task Completed,False
4638,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,2,Task Completed,False
2017,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,2,Task Completed,False
6292,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
4553,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,2,0,Task Completed,False
8906,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
8163,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
4292,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,0,Task Completed,False
1511,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
3298,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,2,Task Completed,False
9641,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
1020,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
7774,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
4491,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,2,Task Completed,False
5292,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,2,Task Completed,False
8633,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
3796,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
9863,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
3775,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
6369,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,2,Task Completed,False
2306,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,2,Task Completed,False
7594,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,4,Task Completed,False
839,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
9094,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,0,Task Completed,False
2598,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,1,Task Completed,False
5383,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
1678,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
7652,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
4579,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
8555,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
2770,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
5498,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
8016,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
4133,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
2590,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
9717,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
6727,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
1179,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
7227,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
356,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
4482,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,1,Task Completed,False
2546,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
6872,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
4976,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
485,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,2,Task Completed,False
8722,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
6415,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
6944,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
4174,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
3927,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
1026,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
7260,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
6288,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
478,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
6666,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
8394,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
7354,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
8220,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,2,Task Completed,False
8512,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,0,Task Completed,False
1088,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,1,Task Completed,False
2383,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
8794,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
9299,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
1725,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
9244,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
74,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,2,Task Completed,False
8306,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
2536,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,0,Task Completed,False
3634,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
6643,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
1150,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
6968,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
5642,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
1451,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
4394,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
4210,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
3169,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
4593,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
2643,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
2895,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
1901,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,4,Task Completed,False
3098,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,0,Task Completed,False
1375,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
9624,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,5,0,Task Completed,False
1123,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
4640,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,1,Task Completed,False
8583,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,0,Task Completed,False
7771,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5883,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,1,Task Completed,False
9307,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
4080,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,0,Task Completed,False
9132,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
5613,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
9866,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,1,Task Completed,False
2096,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,2,Task Completed,False
4759,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
308,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
6602,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,3,Task Completed,False
8364,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,2,Task Completed,False
3262,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,2,Task Completed,False
8546,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
5212,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
1420,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
8856,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
6291,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
5723,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
6313,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
2903,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
1872,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
796,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,22,0,Task Completed,False
6234,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,4,Task Completed,False
6910,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,4,Task Completed,False
5050,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,5,Task Completed,False
4268,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,5,4,Task Completed,False
8652,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
5152,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
7617,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
3684,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
1791,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,2,Task Completed,False
9522,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
6919,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
8448,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
4997,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5632,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,1,Task Completed,False
3810,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,0,Task Completed,False
3756,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
3577,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
6091,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
6289,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,1,Task Completed,False
5804,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,1,Task Completed,False
7462,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,0,Task Completed,False
9767,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
2875,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,2,Task Completed,False
4149,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
